page,subdomain,section,subsection,content_type,total_clicks,total_impressions,avg_position,first_seen,last_seen,ctr,short_name,Date_Published,Cluster,Word Count,Inlinks,Unique Inlinks
https://www.client_domain.com/resources/articles/three-things/,www,resources,resources/articles,Existing Content,1,91,42.04599156118143,2023-04-15,2023-09-06,1.098901098901099,three-things,,,,,
https://www.client_domain.com/resources/articles/thrown-out-back/,www,resources,resources/articles,New Content,2842,93410,10.956215356200456,2023-08-09,2024-01-13,3.042500802911894,thrown-out-back,2023-08-08,Back,2920.0,20.0,8.0
https://www.client_domain.com/resources/articles/thumb-arthritis/,www,resources,resources/articles,New Content,0,33,31.617476851851848,2024-01-12,2024-01-13,0.0,thumb-arthritis,2024-01-11,Hand & Wrist,2532.0,19.0,7.0
https://www.client_domain.com/resources/articles/tight-hamstring-knee-pain/,www,resources,resources/articles,New Content,6225,226755,16.751758630239543,2023-03-11,2024-01-13,2.7452536879010383,tight-hamstring-knee-pain,2023-03-08,Knee,3663.0,34.0,21.0
https://www.client_domain.com/resources/articles/tight-lower-back/,www,resources,resources/articles,New Content,9,1007,20.790743572615984,2023-12-07,2024-01-13,0.893743793445879,tight-lower-back,2023-12-07,Back,2488.0,19.0,7.0
https://www.client_domain.com/resources/articles/tight-shoulders/,www,resources,resources/articles,New Content,2331,203688,17.582788651394356,2023-03-30,2024-01-13,1.1443973135383527,tight-shoulders,2023-03-20,Arm & Shoulder,2706.0,24.0,11.0
https://www.client_domain.com/resources/articles/tips-for-a-telehealth-visit/,www,resources,resources/articles,Existing Content,5,92,31.80164319248826,2023-04-17,2023-07-31,5.434782608695652,tips-for-a-telehealth-visit,,,,,
https://www.client_domain.com/resources/articles/tips-for-managing-arthritis-pain/,www,resources,resources/articles,Existing Content,145,23710,52.40951018671827,2023-01-12,2024-01-13,0.6115563053563897,tips-for-managing-arthritis-pain,,,,,
https://www.client_domain.com/resources/articles/tips-to-get-the-most-out-of-your-sensors-hip/,www,resources,resources/articles,Existing Content,67,1191,19.2202352941166,2023-04-17,2023-08-25,5.625524769101595,tips-to-get-the-most-out-of-your-sensors-hip,,,,,
https://www.client_domain.com/resources/articles/tips-to-get-the-most-out-of-your-sensors/,www,resources,resources/articles,Existing Content,61,773,10.995292948216363,2023-03-06,2023-08-06,7.891332470892626,tips-to-get-the-most-out-of-your-sensors,,,,,
https://www.client_domain.com/resources/articles/top-tips-to-break-the-pain-sleep-cycle/,www,resources,resources/articles,Existing Content,25,758,31.901190901690885,2023-03-05,2024-01-13,3.2981530343007917,top-tips-to-break-the-pain-sleep-cycle,,,,,
https://www.client_domain.com/resources/articles/torn-meniscus/,www,resources,resources/articles,New Content,19,4884,60.19155836170942,2023-10-27,2024-01-13,0.389025389025389,torn-meniscus,2023-10-27,Knee,2641.0,26.0,12.0
https://www.client_domain.com/resources/articles/tour-pelvic-floor/,www,resources,resources/articles,Existing Content,64,66973,4.687163660572051,2023-04-10,2024-01-13,0.09556089767518254,tour-pelvic-floor,,,,,
https://www.client_domain.com/resources/articles/transitioning-to-fall-how-to-embrace-change-and-reduce-your-chronic-pain/,www,resources,resources/articles,Existing Content,12,968,38.63554554893975,2023-01-15,2024-01-13,1.2396694214876034,transitioning-to-fall-how-to-embrace-change-and-reduce-your-chronic-pain,,,,,
https://www.client_domain.com/resources/articles/trapezius-pain-exercises/,www,resources,resources/articles,New Content,2678,209048,22.687527693329052,2023-05-24,2024-01-13,1.2810455015116147,trapezius-pain-exercises,2023-05-23,Arm & Shoulder,2284.0,25.0,19.0
https://www.client_domain.com/resources/articles/triceps-tendonitis/,www,resources,resources/articles,New Content,28,3445,27.455217771560264,2023-12-06,2024-01-13,0.8127721335268505,triceps-tendonitis,2023-12-06,Arm & Shoulder,2338.0,18.0,8.0
https://www.client_domain.com/resources/articles/trigger-finger/,www,resources,resources/articles,New Content,27,3342,44.61474572367853,2023-11-17,2024-01-13,0.807899461400359,trigger-finger,2023-11-17,Hand & Wrist,2308.0,19.0,7.0
https://www.client_domain.com/resources/articles/trigger-point-massage/,www,resources,resources/articles,New Content,230,41058,25.22039164785783,2023-09-14,2024-01-13,0.5601831555360709,trigger-point-massage,2023-09-14,Pain Management,2630.0,21.0,10.0
https://www.client_domain.com/resources/articles/ulnar-tunnel-syndrome/,www,resources,resources/articles,New Content,41,5881,24.599213216605495,2023-11-04,2024-01-13,0.6971603468797823,ulnar-tunnel-syndrome,2023-11-03,Hand & Wrist,2505.0,10.0,4.0
https://www.client_domain.com/resources/articles/understanding-pain/,www,resources,resources/articles,Existing Content,39,1004,21.351908048655297,2023-01-15,2024-01-13,3.8844621513944224,understanding-pain,,,,,
https://www.client_domain.com/resources/articles/understanding-pelvic-floor-pain/,www,resources,resources/articles,Existing Content,97,21124,23.088237554716727,2023-04-14,2024-01-13,0.4591933345957205,understanding-pelvic-floor-pain,,,,,
https://www.client_domain.com/resources/articles/understanding-pelvic-organ-prolapse/,www,resources,resources/articles,Existing Content,22,721,40.59101870849181,2023-03-02,2024-01-13,3.0513176144244105,understanding-pelvic-organ-prolapse,,,,,
https://www.client_domain.com/resources/articles/understanding-sciatica-during-pregnancy/,www,resources,resources/articles,Existing Content,21,13577,67.72150962516636,2023-03-03,2024-01-13,0.15467334462694263,understanding-sciatica-during-pregnancy,,,,,
https://www.client_domain.com/resources/articles/understanding-urinary-incontinence/,www,resources,resources/articles,Existing Content,27,3270,18.583913396101543,2023-03-04,2024-01-13,0.8256880733944955,understanding-urinary-incontinence,,,,,
https://www.client_domain.com/resources/articles/understanding-urinary-urgency-and-frequency/,www,resources,resources/articles,Existing Content,56,9650,52.868061278320816,2023-03-11,2024-01-13,0.5803108808290156,understanding-urinary-urgency-and-frequency,,,,,
https://www.client_domain.com/resources/articles/up-your-veggie-intake/,www,resources,resources/articles,Existing Content,21,963,36.6982356295203,2023-04-17,2024-01-13,2.1806853582554515,up-your-veggie-intake,,,,,
https://www.client_domain.com/resources/articles/updating-your-brand-term-app/,www,resources,resources/articles,Existing Content,135,6121,11.191792973360975,2023-03-08,2023-08-10,2.2055219735337364,updating-your-brand-term-app,,,,,
https://www.client_domain.com/resources/articles/upper-back-pain/,www,resources,resources/articles,New Content,393,120566,25.828414169792982,2023-06-28,2024-01-13,0.32596254333725927,upper-back-pain,2023-06-28,Back,2291.0,30.0,18.0
https://www.client_domain.com/resources/articles/upper-back-spasms/,www,resources,resources/articles,New Content,14887,782544,26.35466616173496,2023-01-11,2024-01-13,1.902385041607884,upper-back-spasms,2022-11-11,Back,2764.0,20.0,10.0
https://www.client_domain.com/resources/articles/urinary-incontinence/,www,resources,resources/articles,New Content,5,531,49.75736238912858,2023-11-17,2024-01-13,0.9416195856873822,urinary-incontinence,2023-11-16,Women's Pelvic Health,2436.0,25.0,9.0
https://www.client_domain.com/resources/articles/urinary-urgency-and-frequency/,www,resources,resources/articles,New Content,15,2784,36.910464196654296,2023-11-29,2024-01-13,0.5387931034482759,urinary-urgency-and-frequency,2023-11-29,Women's Pelvic Health,2569.0,21.0,6.0
https://www.client_domain.com/resources/articles/using-vaginal-lubricants/,www,resources,resources/articles,Existing Content,74,6754,56.79022716238547,2023-03-05,2024-01-13,1.0956470239857863,using-vaginal-lubricants,,,,,
https://www.client_domain.com/resources/articles/vaginismus/,www,resources,resources/articles,New Content,63,21758,39.84026660116836,2023-09-27,2024-01-13,0.28954867175291843,vaginismus,2023-09-27,Women's Pelvic Health,2509.0,7.0,3.0
https://www.client_domain.com/resources/articles/virtual-physical-therapy-chronic-back-pain/,www,resources,resources/articles,Existing Content,85,16840,48.36904303271471,2023-01-14,2024-01-13,0.504750593824228,virtual-physical-therapy-chronic-back-pain,,,,,
https://www.client_domain.com/resources/articles/virtual-to-reality-bringing-advocacy-into-action/,www,resources,resources/articles,Existing Content,14,220,23.570043356848903,2023-09-09,2024-01-13,6.363636363636363,virtual-to-reality-bringing-advocacy-into-action,,,,,
https://www.client_domain.com/resources/articles/waking-up-with-lower-back-pain/,www,resources,resources/articles,Existing Content,12622,1161139,16.026646310717773,2023-01-11,2024-01-13,1.0870360912862285,waking-up-with-lower-back-pain,,,,,
https://www.client_domain.com/resources/articles/waking-up-with-neck-pain/,www,resources,resources/articles,Existing Content,2967,385826,29.652234382775244,2023-01-13,2024-01-13,0.7689994971826678,waking-up-with-neck-pain,,,,,
https://www.client_domain.com/resources/articles/walking-for-lower-back-pain/,www,resources,resources/articles,New Content,6866,453524,9.677199779227621,2023-01-28,2024-01-13,1.5139220857110098,walking-for-lower-back-pain,2023-01-25,Back,2172.0,33.0,19.0
https://www.client_domain.com/resources/articles/walking-on-concrete-all-day/,www,resources,resources/articles,New Content,687,19652,13.723464758944296,2023-10-18,2024-01-13,3.4958273967026257,walking-on-concrete-all-day,2023-10-17,Pain Management,2549.0,9.0,5.0
https://www.client_domain.com/resources/articles/walking-program/,www,resources,resources/articles,Existing Content,36,2301,46.205644566991836,2023-03-29,2024-01-13,1.564537157757497,walking-program,,,,,
https://www.client_domain.com/resources/articles/wall-push-ups/,www,resources,resources/articles,New Content,315,15639,11.347264763276767,2023-11-28,2024-01-13,2.014195281028199,wall-push-ups,2023-11-28,Exercise Therapy & Movement,1890.0,19.0,7.0
https://www.client_domain.com/resources/articles/wall-slides/,www,resources,resources/articles,New Content,900,48388,8.408441777041723,2023-07-18,2024-01-13,1.8599652806480946,wall-slides,2023-07-17,Exercise Therapy & Movement,1672.0,16.0,6.0
https://www.client_domain.com/resources/articles/warm-up-exercises/,www,resources,resources/articles,New Content,65,12779,39.10989289280376,2023-03-18,2024-01-13,0.508646998982706,warm-up-exercises,2023-03-14,Exercise Therapy & Movement,2526.0,35.0,22.0
https://www.client_domain.com/resources/articles/we-raised-26-million-to-ensure-health-doesnt-get-in-the-way-of-anyones-goals/,www,resources,resources/articles,Existing Content,29,243,7.203113553113549,2023-01-11,2023-08-29,11.934156378600823,we-raised-26-million-to-ensure-health-doesnt-get-in-the-way-of-anyones-goals,,,,,
https://www.client_domain.com/resources/articles/we-work-hard-but-we-laugh-a-lot-too/,www,resources,resources/articles,Existing Content,29,562,17.138117308147965,2023-01-17,2023-08-23,5.160142348754448,we-work-hard-but-we-laugh-a-lot-too,,,,,
https://www.client_domain.com/resources/articles/webinar-recap-vail-resorts/,www,resources,resources/articles,Existing Content,5,113,28.727210884353738,2023-02-08,2023-09-05,4.424778761061947,webinar-recap-vail-resorts,,,,,
https://www.client_domain.com/resources/articles/webinar1/,www,resources,resources/articles,Existing Content,3,191,23.30182926829268,2023-03-03,2024-01-12,1.5706806282722512,webinar1,,,,,
https://www.client_domain.com/resources/articles/webinar2/,www,resources,resources/articles,Existing Content,1,84,26.499999999999996,2023-03-06,2023-08-16,1.1904761904761905,webinar2,,,,,
https://www.client_domain.com/resources/articles/weight-bearing-exercises-for-seniors/,www,resources,resources/articles,New Content,280,16519,27.56409672727661,2023-10-07,2024-01-13,1.6950178582238635,weight-bearing-exercises-for-seniors,2023-10-06,Balance & Fall Prevention,2758.0,26.0,14.0
https://www.client_domain.com/resources/articles/what-causes-herniated-disc/,www,resources,resources/articles,New Content,117,32145,61.70024380691261,2023-01-24,2024-01-13,0.36397573495100327,what-causes-herniated-disc,2023-01-20,Back,3082.0,34.0,23.0
https://www.client_domain.com/resources/articles/what-is-a-certified-health-coach-responsibilities-and-impact/,www,resources,resources/articles,Existing Content,48,13813,55.12563923685631,2023-02-15,2023-08-30,0.34749873307753565,what-is-a-certified-health-coach-responsibilities-and-impact,,,,,
https://www.client_domain.com/resources/articles/what-is-brisk-walking/,www,resources,resources/articles,New Content,5987,888319,12.465893963997328,2023-03-21,2024-01-13,0.6739695987590044,what-is-brisk-walking,2023-03-17,Healthy Lifestyle,3578.0,69.0,55.0
https://www.client_domain.com/resources/articles/what-is-heel-pain/,www,resources,resources/articles,New Content,13,2065,41.539420836138916,2023-11-08,2024-01-13,0.6295399515738499,what-is-heel-pain,2023-11-07,Foot & Ankle,3025.0,25.0,11.0
https://www.client_domain.com/resources/articles/what-is-occupational-health/,www,resources,resources/articles,Existing Content,43,10380,32.190033402348384,2023-08-10,2024-01-13,0.4142581888246628,what-is-occupational-health,,,,,
https://www.client_domain.com/resources/articles/what-now-beyond-level-40/,www,resources,resources/articles,Existing Content,123,719,11.384121570159735,2023-04-17,2023-08-02,17.10709318497914,what-now-beyond-level-40,,,,,
https://www.client_domain.com/resources/articles/what-to-expect-in-a-video-visit/,www,resources,resources/articles,Existing Content,26,306,13.165944859381007,2023-04-16,2023-08-22,8.49673202614379,what-to-expect-in-a-video-visit,,,,,
https://www.client_domain.com/resources/articles/what-to-know-about-surgery/,www,resources,resources/articles,Existing Content,48,706,10.642699563101857,2023-04-16,2024-01-13,6.79886685552408,what-to-know-about-surgery,,,,,
https://www.client_domain.com/resources/articles/when-the-pain-hurts-so-bad-you-cant-stand-up/,www,resources,resources/articles,Existing Content,145,7304,19.34258969415937,2023-01-17,2024-01-13,1.9852135815991236,when-the-pain-hurts-so-bad-you-cant-stand-up,,,,,
https://www.client_domain.com/resources/articles/why-do-my-knees-crack/,www,resources,resources/articles,New Content,1430,197541,17.054512430777635,2023-09-11,2024-01-13,0.723900354863041,why-do-my-knees-crack,2023-09-11,Knee,2495.0,26.0,16.0
https://www.client_domain.com/resources/articles/why-manufacturing-workers-need-better-musculoskeletal-care/,www,resources,resources/articles,Existing Content,55,821,20.362699009646676,2023-01-12,2024-01-12,6.699147381242387,why-manufacturing-workers-need-better-musculoskeletal-care,,,,,
https://www.client_domain.com/resources/articles/why-now-is-the-time-to-address-msk-pain/,www,resources,resources/articles,Existing Content,24,633,16.938545345370994,2023-01-16,2024-01-11,3.7914691943127963,why-now-is-the-time-to-address-msk-pain,,,,,
https://www.client_domain.com/resources/articles/why-you-need-one-holistic-clinical-care-team-to-address-your-members-msk-needs/,www,resources,resources/articles,Existing Content,28,1221,19.32624034423925,2023-01-11,2024-01-13,2.293202293202293,why-you-need-one-holistic-clinical-care-team-to-address-your-members-msk-needs,,,,,
https://www.client_domain.com/resources/articles/wifi-or-cellular-data-issues-when-downloading-app/,www,resources,resources/articles,Existing Content,19,1032,16.91911165414814,2023-04-10,2023-08-26,1.8410852713178296,wifi-or-cellular-data-issues-when-downloading-app,,,,,
https://www.client_domain.com/resources/articles/women-healthcare-leaders/,www,resources,resources/articles,Existing Content,23,482,42.626961068507825,2023-01-22,2024-01-13,4.771784232365145,women-healthcare-leaders,,,,,
https://www.client_domain.com/resources/articles/work-from-home-new-health-risks-come-with-the-new-normal/,www,resources,resources/articles,Existing Content,74,5404,32.00971774722857,2023-01-15,2024-01-13,1.3693560325684677,work-from-home-new-health-risks-come-with-the-new-normal,,,,,
https://www.client_domain.com/resources/articles/work-related-musculoskeletal-disorders/,www,resources,resources/articles,Existing Content,11,1080,22.304473762695444,2023-11-06,2024-01-13,1.0185185185185186,work-related-musculoskeletal-disorders,,,,,
https://www.client_domain.com/resources/articles/wrist-arthritis/,www,resources,resources/articles,New Content,71,10348,43.845249401175266,2023-07-13,2024-01-13,0.6861229223038269,wrist-arthritis,2023-07-13,Hand & Wrist,2986.0,24.0,12.0
https://www.client_domain.com/resources/articles/wrist-flexor-stretch/,www,resources,resources/articles,New Content,68,8166,20.89113583981641,2023-10-13,2024-01-13,0.8327210384521185,wrist-flexor-stretch,2023-10-13,Exercise Therapy & Movement,1889.0,22.0,8.0
https://www.client_domain.com/resources/articles/wrist-sprain/,www,resources,resources/articles,New Content,25,15116,57.143769889354445,2023-09-22,2024-01-13,0.16538766869542207,wrist-sprain,2023-09-21,Hand & Wrist,2608.0,14.0,6.0
https://www.client_domain.com/resources/articles/wrist-tendinitis/,www,resources,resources/articles,New Content,95,21831,41.82365632586604,2023-08-10,2024-01-13,0.4351610095735422,wrist-tendinitis,2023-08-08,Hand & Wrist,2967.0,22.0,11.0
https://www.client_domain.com/resources/articles/yard-work/,www,resources,resources/articles,Existing Content,21,1551,40.69383106448696,2023-03-09,2024-01-13,1.3539651837524178,yard-work,,,,,
https://www.client_domain.com/resources/articles/yardwork-tipsheet/,www,resources,resources/articles,Existing Content,0,224,75.57405189620758,2023-03-06,2023-12-30,0.0,yardwork-tipsheet,,,,,
https://www.client_domain.com/resources/articles/yoga-resource/,www,resources,resources/articles,Existing Content,250,2656,36.85980538593374,2023-03-02,2024-01-13,9.41265060240964,yoga-resource,,,,,
https://www.client_domain.com/resources/articles/you-are-more-than-your-pain-diagnosis/,www,resources,resources/articles,Existing Content,25,299,10.50926948051948,2023-01-22,2024-01-12,8.361204013377927,you-are-more-than-your-pain-diagnosis,,,,,
https://www.client_domain.com/resources/articles/you-can-do-it/,www,resources,resources/articles,Existing Content,3,77,14.160945273631839,2023-03-10,2023-08-14,3.896103896103896,you-can-do-it,,,,,
https://www.client_domain.com/resources/articles/your-data-is-always-secure/,www,resources,resources/articles,Existing Content,61,1562,15.431253721748543,2023-01-16,2023-08-26,3.905249679897567,your-data-is-always-secure,,,,,
https://www.client_domain.com/resources/articles/your-data-is-always-secure/?format=amp/,www,resources,resources/articles,Existing Content,0,1,6.0,2023-01-19,2023-01-19,0.0,?format=amp,,,,,
https://www.client_domain.com/resources/articles/your-hh-roadmap/,www,resources,resources/articles,Existing Content,30,701,11.318121587319693,2023-04-18,2023-09-01,4.279600570613409,your-hh-roadmap,,,,,
https://www.client_domain.com/resources/case-studies/,www,resources,resources/case-studies,Existing Content,59,1325,30.466861265877135,2023-01-13,2024-01-13,4.452830188679245,case-studies,,,,,
https://www.client_domain.com/resources/case-studies/gonzaga-university-case-study/,www,resources,resources/case-studies,Existing Content,1,22,16.725757575757573,2024-01-03,2024-01-13,4.545454545454546,gonzaga-university-case-study,,,,,
https://www.client_domain.com/resources/case-studies/how-salesforce-innovated-an-msk-benefits-strategy-and-reduced-medical-claims/,www,resources,resources/case-studies,Existing Content,20,638,46.643706613487204,2023-09-14,2024-01-13,3.1347962382445136,how-salesforce-innovated-an-msk-benefits-strategy-and-reduced-medical-claims,,,,,
https://www.client_domain.com/resources/case-studies/schoolcare-case-study/,www,resources,resources/case-studies,Existing Content,0,7,9.5,2024-01-01,2024-01-11,0.0,schoolcare-case-study,,,,,
https://www.client_domain.com/resources/clinical-studies/,www,resources,resources/clinical-studies,Existing Content,102,3561,7.401112151847957,2023-01-12,2024-01-13,2.864363942712721,clinical-studies,,,,,
https://www.client_domain.com/resources/eBooks/,www,resources,resources/eBooks,Existing Content,0,4,7.0,2023-02-06,2023-02-10,0.0,eBooks,,,,,
https://www.client_domain.com/resources/ebooks/,www,resources,resources/ebooks,Existing Content,12,949,29.92247425037581,2023-01-13,2024-01-13,1.2644889357218125,ebooks,,,,,
https://www.client_domain.com/resources/glossary/,www,resources,resources/glossary,Existing Content,14,72,26.460606060606054,2023-10-28,2024-01-13,19.444444444444446,glossary,,,,,
https://www.client_domain.com/resources/glossary/achilles-tendon/,www,resources,resources/glossary,New Content,1,207,58.65973088746083,2023-12-14,2024-01-13,0.4830917874396135,achilles-tendon,2023-12-13,Glossary Term,1271.0,15.0,14.0
https://www.client_domain.com/resources/glossary/acl/,www,resources,resources/glossary,New Content,1,771,33.42694229631597,2023-12-14,2024-01-13,0.12970168612191957,acl,2023-12-13,Glossary Term,1396.0,17.0,17.0
https://www.client_domain.com/resources/glossary/aerobic-exercise/,www,resources,resources/glossary,New Content,6,2621,45.67177837347865,2023-12-14,2024-01-13,0.22892025944296068,aerobic-exercise,2023-12-13,Glossary Term,1429.0,20.0,20.0
https://www.client_domain.com/resources/glossary/arthritis/,www,resources,resources/glossary,New Content,4,1279,46.156572986261345,2023-12-07,2024-01-13,0.3127443315089914,arthritis,2023-12-06,Glossary Term,1713.0,21.0,20.0
https://www.client_domain.com/resources/glossary/balance-training/,www,resources,resources/glossary,New Content,1,19,22.114583333333332,2023-12-23,2024-01-13,5.263157894736842,balance-training,2023-12-22,Glossary Term,1259.0,1.0,1.0
https://www.client_domain.com/resources/glossary/balance/,www,resources,resources/glossary,New Content,8,1182,27.503322415895532,2023-11-29,2024-01-13,0.676818950930626,balance,2023-11-29,Glossary Term,1580.0,22.0,20.0
https://www.client_domain.com/resources/glossary/bicep/,www,resources,resources/glossary,New Content,0,1169,17.552656480332526,2023-12-23,2024-01-13,0.0,bicep,2023-12-22,Glossary Term,1302.0,2.0,2.0
https://www.client_domain.com/resources/glossary/bone-spur/,www,resources,resources/glossary,New Content,3,2030,48.12814617648126,2023-12-14,2024-01-13,0.1477832512315271,bone-spur,2023-12-13,Glossary Term,1276.0,16.0,16.0
https://www.client_domain.com/resources/glossary/bunion/,www,resources,resources/glossary,New Content,1,518,49.75786039232745,2023-12-14,2024-01-13,0.19305019305019305,bunion,2023-12-13,Glossary Term,1354.0,13.0,13.0
https://www.client_domain.com/resources/glossary/bursitis/,www,resources,resources/glossary,New Content,2,166,41.37016546072522,2023-12-14,2024-01-13,1.2048192771084338,bursitis,2023-12-13,Glossary Term,1334.0,15.0,14.0
https://www.client_domain.com/resources/glossary/cartilage/,www,resources,resources/glossary,New Content,2,196,26.63981596792601,2024-01-03,2024-01-13,1.0204081632653061,cartilage,2024-01-02,Glossary Term,1260.0,3.0,3.0
https://www.client_domain.com/resources/glossary/cervical-spine/,www,resources,resources/glossary,New Content,8,2569,40.83280090475667,2023-10-28,2024-01-13,0.3114052160373686,cervical-spine,2023-10-27,Glossary Term,1417.0,27.0,25.0
https://www.client_domain.com/resources/glossary/crepitus/,www,resources,resources/glossary,New Content,6,2219,23.189409780555962,2023-12-23,2024-01-13,0.270392068499324,crepitus,2023-12-22,Glossary Term,1278.0,1.0,1.0
https://www.client_domain.com/resources/glossary/degenerative-disc-disease/,www,resources,resources/glossary,New Content,2,10,17.796296296296294,2023-12-21,2024-01-12,20.0,degenerative-disc-disease,2023-11-13,Glossary Term,1320.0,14.0,14.0
https://www.client_domain.com/resources/glossary/diaphragmatic-breathing/,www,resources,resources/glossary,New Content,1,21,48.7215909090909,2024-01-12,2024-01-13,4.761904761904762,diaphragmatic-breathing,2024-01-11,Glossary Term,1279.0,1.0,1.0
https://www.client_domain.com/resources/glossary/diastasis-recti/,www,resources,resources/glossary,New Content,1,341,54.1972323558573,2023-12-22,2024-01-13,0.2932551319648094,diastasis-recti,2023-12-21,Glossary Term,1375.0,1.0,1.0
https://www.client_domain.com/resources/glossary/fibromyalgia/,www,resources,resources/glossary,New Content,2,287,46.1743386473151,2023-12-07,2024-01-13,0.6968641114982579,fibromyalgia,2023-12-06,Glossary Term,1365.0,16.0,16.0
https://www.client_domain.com/resources/glossary/gait/,www,resources,resources/glossary,New Content,10,1625,37.47697259267374,2023-11-29,2024-01-13,0.6153846153846154,gait,2023-11-29,Glossary Term,1553.0,16.0,16.0
https://www.client_domain.com/resources/glossary/hamstring/,www,resources,resources/glossary,New Content,1,870,35.94933125095151,2023-12-14,2024-01-13,0.11494252873563218,hamstring,2023-12-13,Glossary Term,1181.0,21.0,21.0
https://www.client_domain.com/resources/glossary/heel-spur/,www,resources,resources/glossary,New Content,1,434,66.43907393810586,2023-12-22,2024-01-13,0.2304147465437788,heel-spur,2023-12-22,Glossary Term,1328.0,1.0,1.0
https://www.client_domain.com/resources/glossary/herniated-disc/,www,resources,resources/glossary,New Content,3,288,45.383632449431445,2023-12-14,2024-01-13,1.0416666666666665,herniated-disc,2023-12-13,Glossary Term,1423.0,16.0,16.0
https://www.client_domain.com/resources/glossary/incontinence/,www,resources,resources/glossary,New Content,1,422,49.88000223850311,2023-12-22,2024-01-13,0.23696682464454977,incontinence,2023-12-21,Glossary Term,1381.0,1.0,1.0
https://www.client_domain.com/resources/glossary/isometric/,www,resources,resources/glossary,New Content,19,8586,35.70675482675167,2023-11-14,2024-01-13,0.2212904728627999,isometric,2023-11-14,Glossary Term,1204.0,15.0,14.0
https://www.client_domain.com/resources/glossary/joint/,www,resources,resources/glossary,New Content,5,784,47.833309884846436,2023-11-14,2024-01-13,0.6377551020408163,joint,2023-11-14,Glossary Term,1470.0,51.0,44.0
https://www.client_domain.com/resources/glossary/ligament/,www,resources,resources/glossary,New Content,21,15627,26.048843082384867,2023-10-29,2024-01-13,0.13438279900172778,ligament,2023-10-27,Glossary Term,1286.0,41.0,35.0
https://www.client_domain.com/resources/glossary/meniscus/,www,resources,resources/glossary,New Content,0,178,28.6793118919624,2024-01-03,2024-01-13,0.0,meniscus,2024-01-02,Glossary Term,1213.0,1.0,1.0
https://www.client_domain.com/resources/glossary/mobility/,www,resources,resources/glossary,New Content,0,27,17.47129186602865,2024-01-12,2024-01-13,0.0,mobility,2024-01-11,Glossary Term,1348.0,1.0,1.0
https://www.client_domain.com/resources/glossary/osteoarthritis/,www,resources,resources/glossary,New Content,2,545,46.0366233292355,2023-12-13,2024-01-13,0.3669724770642202,osteoarthritis,2023-12-12,Glossary Term,1596.0,22.0,21.0
https://www.client_domain.com/resources/glossary/physical-therapist/,www,resources,resources/glossary,New Content,1,378,52.07664443844626,2023-12-23,2024-01-13,0.26455026455026454,physical-therapist,2023-12-22,Glossary Term,1300.0,1.0,1.0
https://www.client_domain.com/resources/glossary/piriformis-muscle/,www,resources,resources/glossary,New Content,1,90,42.3264273127909,2024-01-03,2024-01-13,1.1111111111111112,piriformis-muscle,2024-01-02,Glossary Term,1072.0,2.0,2.0
https://www.client_domain.com/resources/glossary/plantar-fasciitis/,www,resources,resources/glossary,New Content,2,527,62.64371640522892,2023-12-08,2024-01-13,0.3795066413662239,plantar-fasciitis,2023-12-07,Glossary Term,1285.0,11.0,11.0
https://www.client_domain.com/resources/glossary/psoas-muscle/,www,resources,resources/glossary,New Content,0,218,32.31368964784767,2024-01-03,2024-01-13,0.0,psoas-muscle,2024-01-02,Glossary Term,1308.0,1.0,1.0
https://www.client_domain.com/resources/glossary/quadriceps/,www,resources,resources/glossary,New Content,0,242,35.060128559309184,2024-01-03,2024-01-13,0.0,quadriceps,2024-01-02,Glossary Term,1248.0,2.0,2.0
https://www.client_domain.com/resources/glossary/radiculopathy/,www,resources,resources/glossary,New Content,0,24,38.0031746031746,2024-01-11,2024-01-13,0.0,radiculopathy,2024-01-11,Glossary Term,1356.0,1.0,1.0
https://www.client_domain.com/resources/glossary/range-of-motion/,www,resources,resources/glossary,New Content,53,8832,23.820742591836,2023-10-28,2024-01-13,0.6000905797101449,range-of-motion,2023-10-27,Glossary Term,1480.0,49.0,44.0
https://www.client_domain.com/resources/glossary/rheumatoid-arthritis/,www,resources,resources/glossary,New Content,4,824,59.79709976611338,2023-12-08,2024-01-13,0.48543689320388345,rheumatoid-arthritis,2023-12-07,Glossary Term,1371.0,18.0,18.0
https://www.client_domain.com/resources/glossary/rotator-cuff/,www,resources,resources/glossary,New Content,0,6,25.857142857142833,2024-01-10,2024-01-12,0.0,rotator-cuff,2023-11-13,Glossary Term,1379.0,14.0,13.0
https://www.client_domain.com/resources/glossary/sciatica/,www,resources,resources/glossary,New Content,11,880,51.75888732611498,2023-12-08,2024-01-13,1.25,sciatica,2023-12-07,Glossary Term,1315.0,10.0,10.0
https://www.client_domain.com/resources/glossary/spinal-stenosis/,www,resources,resources/glossary,New Content,1,368,45.8134997074334,2023-12-14,2024-01-13,0.2717391304347826,spinal-stenosis,2023-12-13,Glossary Term,1280.0,20.0,19.0
https://www.client_domain.com/resources/glossary/sprain/,www,resources,resources/glossary,New Content,4,1553,33.656741370135784,2023-10-28,2024-01-13,0.25756600128783,sprain,2023-10-27,Glossary Term,1232.0,21.0,21.0
https://www.client_domain.com/resources/glossary/strain/,www,resources,resources/glossary,New Content,15,4473,23.29120569661034,2023-10-28,2024-01-13,0.335345405767941,strain,2023-10-27,Glossary Term,1343.0,30.0,28.0
